,id,alias,name,image_url,is_claimed,is_closed,url,phone,display_phone,review_count,categories__alias,categories__title,rating,location__address1,location__city,location__zip_code,location__country,location__state,location__cross_streets,coordinates__latitude,coordinates__longitude,photos__001,photos__002,photos__003,price,hours__open__is_overnight,hours__open__start,hours__open__end,hours__open__day,hours__hours_type,hours__is_open_now
2930,5EaTaKHxXtD5bTCVnbi2Xw,za-ya-ramen-brooklyn,Za-Ya Ramen,https://s3-media4.fl.yelpcdn.com/bphoto/HUCXBbsrcKakrbugZGagBg/o.jpg,True,False,https://www.yelp.com/biz/za-ya-ramen-brooklyn?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,13479874103.0,(347) 987-4103,103.0,ramen,Ramen,4.0,545 Court St,Brooklyn,11231.0,US,NY,Hamilton Ave & Garnet St,40.674169899999995,-73.99968,https://s3-media4.fl.yelpcdn.com/bphoto/HUCXBbsrcKakrbugZGagBg/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/6PqgunTiUmh9XslLgFs3FQ/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/priMdgrQdDjQRzsZnIN0yA/o.jpg,$$,False,1700.0,2200.0,0.0,REGULAR,False
2942,q11TljTQd33XCWlVoPyRqg,the-osprey-brooklyn,The Osprey,https://s3-media1.fl.yelpcdn.com/bphoto/kwlyMi4cASfqcvEl0Mmb_w/o.jpg,True,False,https://www.yelp.com/biz/the-osprey-brooklyn?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,13476962505.0,(347) 696-2505,87.0,newamerican,American (New),3.5,60 Furman St,Brooklyn,11201.0,US,NY,Doughty St,40.70224,-73.99554,https://s3-media1.fl.yelpcdn.com/bphoto/kwlyMi4cASfqcvEl0Mmb_w/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/scawSmpUU9AOR9IjTSoRJA/o.jpg,,$$,False,700.0,1500.0,0.0,REGULAR,False
2956,GBk_i2qnjMtQIt_ntJpzbw,ramen-andante-brooklyn-2,Ramen Andante,https://s3-media2.fl.yelpcdn.com/bphoto/z5pLjrOLmb0mWJNz91rYOw/o.jpg,True,False,https://www.yelp.com/biz/ramen-andante-brooklyn-2?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,19293970010.0,(929) 397-0010,19.0,ramen,Ramen,4.5,130 Grand St,Brooklyn,11249.0,US,NY,,40.7148695,-73.9625803,https://s3-media2.fl.yelpcdn.com/bphoto/z5pLjrOLmb0mWJNz91rYOw/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/JxqWe17txlI9CmfLYt2sLw/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/Sog_-g2YfrkBuclJwLQOjQ/o.jpg,$$,False,1200.0,2230.0,0.0,REGULAR,True
2963,q11TljTQd33XCWlVoPyRqg,the-osprey-brooklyn,The Osprey,https://s3-media1.fl.yelpcdn.com/bphoto/kwlyMi4cASfqcvEl0Mmb_w/o.jpg,True,False,https://www.yelp.com/biz/the-osprey-brooklyn?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,13476962505.0,(347) 696-2505,87.0,newamerican,American (New),3.5,60 Furman St,Brooklyn,11201.0,US,NY,Doughty St,40.70224,-73.99554,https://s3-media1.fl.yelpcdn.com/bphoto/kwlyMi4cASfqcvEl0Mmb_w/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/scawSmpUU9AOR9IjTSoRJA/o.jpg,,$$,False,700.0,1500.0,0.0,REGULAR,False
2977,GBk_i2qnjMtQIt_ntJpzbw,ramen-andante-brooklyn-2,Ramen Andante,https://s3-media2.fl.yelpcdn.com/bphoto/z5pLjrOLmb0mWJNz91rYOw/o.jpg,True,False,https://www.yelp.com/biz/ramen-andante-brooklyn-2?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,19293970010.0,(929) 397-0010,19.0,ramen,Ramen,4.5,130 Grand St,Brooklyn,11249.0,US,NY,,40.7148695,-73.9625803,https://s3-media2.fl.yelpcdn.com/bphoto/z5pLjrOLmb0mWJNz91rYOw/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/JxqWe17txlI9CmfLYt2sLw/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/Sog_-g2YfrkBuclJwLQOjQ/o.jpg,$$,False,1200.0,2230.0,0.0,REGULAR,True
2984,REDWyPG0UJc5u8iU8mP6Hw,rocco-steakhouse-new-york,Rocco Steakhouse,https://s3-media4.fl.yelpcdn.com/bphoto/wzwm0dhUP61ro1jukgu6YQ/o.jpg,True,False,https://www.yelp.com/biz/rocco-steakhouse-new-york?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,12126969660.0,(212) 696-9660,249.0,tradamerican,American (Traditional),4.5,72 Madison Ave,New York,10016.0,US,NY,27th St & 28th St,40.7438607,-73.9861214,https://s3-media4.fl.yelpcdn.com/bphoto/wzwm0dhUP61ro1jukgu6YQ/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/voCOdlcvjuaHfuoBE8OHxA/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/tHGw9ddXcoYnwaDHF-J6gQ/o.jpg,$$$,False,1200.0,2230.0,0.0,REGULAR,True
2991,vkQSMwAf5yqDw9HfEQYgzw,the-flower-shop-new-york-2,The Flower Shop,https://s3-media2.fl.yelpcdn.com/bphoto/raG7FHaFJ2ZGvBK2fG2TJQ/o.jpg,True,False,https://www.yelp.com/biz/the-flower-shop-new-york-2?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,12122574072.0,(212) 257-4072,83.0,newamerican,American (New),4.0,107 Eldridge St,New York,10002.0,US,NY,Broome St & Grand St,40.718070000000004,-73.99213,https://s3-media2.fl.yelpcdn.com/bphoto/raG7FHaFJ2ZGvBK2fG2TJQ/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/tFjDufhizwHu3XpznqttWg/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/Fz9fQlCNd7kMk469kwUWQw/o.jpg,$$,False,1700.0,0.0,0.0,REGULAR,False
2998,Oq1mej1BYfjcdPKkM_5o8g,high-street-on-hudson-new-york,High Street On Hudson,https://s3-media2.fl.yelpcdn.com/bphoto/f0d_h2KyJMc8_yX0B4VJpQ/o.jpg,True,False,https://www.yelp.com/biz/high-street-on-hudson-new-york?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,19173883944.0,(917) 388-3944,342.0,newamerican,American (New),4.0,637 Hudson St,New York,10014.0,US,NY,Gansevoort St & Horatio St,40.73888,-74.00574,https://s3-media2.fl.yelpcdn.com/bphoto/f0d_h2KyJMc8_yX0B4VJpQ/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/W0cr9idlFGaG6x3j4ggNDw/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/A_w6OxNoe-opERgouWYFPQ/o.jpg,$$,False,900.0,2100.0,0.0,REGULAR,True
3005,0SqFgkdmfNWj9iUQgfghEA,veronicas-kitchen-new-york,Veronica's Kitchen,https://s3-media4.fl.yelpcdn.com/bphoto/gbVCzIRaY1JrkVlTtMUfNQ/o.jpg,True,False,https://www.yelp.com/biz/veronicas-kitchen-new-york?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,19178482465.0,(917) 848-2465,149.0,soulfood,Soul Food,4.0,Front St & Pine St,New York,10005.0,US,NY,,40.7056045963693,-74.0064248767212,https://s3-media4.fl.yelpcdn.com/bphoto/gbVCzIRaY1JrkVlTtMUfNQ/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/qTpFuy50FBR-et2uAG3jsg/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/mLo-8nG3juFTkGWjzjbzMQ/o.jpg,$,False,1000.0,1500.0,0.0,REGULAR,False
3010,I1X2vkOkdjwTL2MiKjvovQ,the-hideout-chai-bar-new-york,The Hideout Chai Bar,https://s3-media1.fl.yelpcdn.com/bphoto/TDblGtlLU8aK__e01QCnIw/o.jpg,True,False,https://www.yelp.com/biz/the-hideout-chai-bar-new-york?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,16466495868.0,(646) 649-5868,61.0,tea,Tea Rooms,5.0,42 Rivington St,New York,10002.0,US,NY,Freeman Aly & Chrystie St,40.72097,-73.99101999999999,https://s3-media1.fl.yelpcdn.com/bphoto/TDblGtlLU8aK__e01QCnIw/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/888BmAGDuElJzBJsSpwFPA/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/NG7yGH8ln7ml2y5NRiqHYg/o.jpg,$,False,1000.0,1900.0,1.0,REGULAR,True
3016,TDyu1-6XF7r1jc13j7nDNA,tørst-brooklyn,TØRST,https://s3-media4.fl.yelpcdn.com/bphoto/cg3z8da4KlD6CeVs2-JSqQ/o.jpg,True,False,https://www.yelp.com/biz/t%C3%B8rst-brooklyn?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,17183896034.0,(718) 389-6034,361.0,beerbar,Beer Bar,4.5,615 Manhattan Ave,Brooklyn,11222.0,US,NY,Nassau Ave & Driggs Ave,40.723394899999995,-73.950856,https://s3-media4.fl.yelpcdn.com/bphoto/cg3z8da4KlD6CeVs2-JSqQ/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/pEn-6rjJm_i2UfMONa1WTg/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/V_Yliq69pQLRd_KqAnn3xw/o.jpg,$$,False,1200.0,0.0,0.0,REGULAR,True
3023,u_3TLN0u6LyOL01vdjFOug,champs-diner-brooklyn,Champs Diner,https://s3-media2.fl.yelpcdn.com/bphoto/uyxt1_gzxpv1rmLm5usXvA/o.jpg,True,False,https://www.yelp.com/biz/champs-diner-brooklyn?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,17185992743.0,(718) 599-2743,1224.0,vegan,Vegan,4.0,197 Meserole St,Brooklyn,11206.0,US,NY,Bushwick Ave & Humboldt St,40.7084397372605,-73.9407808520115,https://s3-media2.fl.yelpcdn.com/bphoto/uyxt1_gzxpv1rmLm5usXvA/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/bQhYzFhMSskHpXlMdxHQJw/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/0gY9JEo9RgJxpWMViEEjaA/o.jpg,$$,False,900.0,0.0,0.0,REGULAR,True
3030,E_XstVPsYMbU4sNTIttarQ,gallitos-kitchen-brooklyn,Gallito's Kitchen,https://s3-media1.fl.yelpcdn.com/bphoto/6UkrpK6emWgkksKxUiPZhw/o.jpg,True,False,https://www.yelp.com/biz/gallitos-kitchen-brooklyn?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,17188554791.0,(718) 855-4791,245.0,mexican,Mexican,4.0,140 Montague St,Brooklyn,11201.0,US,NY,Clinton St & Henry St,40.6944006,-73.99374470000001,https://s3-media1.fl.yelpcdn.com/bphoto/6UkrpK6emWgkksKxUiPZhw/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/4sV7MWyVDAx9udVfFSEIZg/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/oIYhDlxobb1y6jhBUeCC5A/o.jpg,$$,False,1200.0,2200.0,0.0,REGULAR,True
3037,SO9Y_SN8voOB3uU4ausRog,korilla-bbq-new-york,Korilla BBQ,https://s3-media1.fl.yelpcdn.com/bphoto/fyRzLW3wM6j4nI-jWgWrZA/o.jpg,False,False,https://www.yelp.com/biz/korilla-bbq-new-york?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,,,493.0,foodtrucks,Food Trucks,4.0,55TH And Broadway,New York,10019.0,US,NY,,40.7647655944894,-73.98226471104509,https://s3-media1.fl.yelpcdn.com/bphoto/fyRzLW3wM6j4nI-jWgWrZA/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/htdMxu19uQVDKPwSEWUpOQ/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/jbkPbAMIz4_lzdQ20RM0SQ/o.jpg,$,,,,,,
3038,glpQwpZpOrNpoWSIrPpgng,shortys-brooklyn,Shorty's,https://s3-media4.fl.yelpcdn.com/bphoto/BTK01ZxTt05DcY8Y8HdJgA/o.jpg,True,False,https://www.yelp.com/biz/shortys-brooklyn?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,19179666026.0,(917) 966-6026,42.0,cheesesteaks,Cheesesteaks,4.0,229 Flatbush Ave,Brooklyn,11217.0,US,NY,6th Ave & Dean St,40.681309999999996,-73.97513000000001,https://s3-media4.fl.yelpcdn.com/bphoto/BTK01ZxTt05DcY8Y8HdJgA/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/2Iq38cHdI4bA4vkwLTbjkQ/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/gs9m0r1mVQJwrkLEd9gKCw/o.jpg,$$,True,1100.0,100.0,0.0,REGULAR,True
3045,3NbhYebjZPjLTWZZyRuhsw,the-winslow-new-york-2,The Winslow,https://s3-media1.fl.yelpcdn.com/bphoto/2_BRn24fWrlEMoOBroQHjA/o.jpg,True,False,https://www.yelp.com/biz/the-winslow-new-york-2?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,12127777717.0,(212) 777-7717,448.0,pubs,Pubs,4.5,243 E 14th St,New York,10003.0,US,NY,2nd Ave & 3rd Ave,40.7327766418457,-73.98521423339841,https://s3-media1.fl.yelpcdn.com/bphoto/2_BRn24fWrlEMoOBroQHjA/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/6KqtJkFfBf0ssSj8f7N7KA/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/VS632yKaIImBlKrBj7bxCw/o.jpg,$$,True,1200.0,200.0,0.0,REGULAR,True
3052,FpKdZAQ6ecHZW3_HdeGVdA,lobster-house-all-you-can-eat-seafood-rego-park-30,Lobster House All You Can Eat Seafood,https://s3-media3.fl.yelpcdn.com/bphoto/HfKLjliYiIgsO2leCW321A/o.jpg,True,False,https://www.yelp.com/biz/lobster-house-all-you-can-eat-seafood-rego-park-30?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,17188968811.0,(718) 896-8811,240.0,buffets,Buffets,4.0,95-25 Queens Blvd,Rego Park,11374.0,US,NY,,40.730912,-73.863713,https://s3-media3.fl.yelpcdn.com/bphoto/HfKLjliYiIgsO2leCW321A/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/2uc3tdwLTexXJLHo-j5Mag/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/_c5rd3WtAJSfZZrzrQ8e8g/o.jpg,$$$,False,1400.0,0.0,0.0,REGULAR,True
3059,OMRkRHFXmS9txTWirA-yMA,taheni-mediterranean-grill-brooklyn,Taheni Mediterranean Grill,https://s3-media3.fl.yelpcdn.com/bphoto/HcHr5a16drCOJSOg_iySJw/o.jpg,True,False,https://www.yelp.com/biz/taheni-mediterranean-grill-brooklyn?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,17185222083.0,(718) 522-2083,167.0,falafel,Falafel,4.5,224 4th Ave,Brooklyn,11215.0,US,NY,Union St & President St,40.67742,-73.98343,https://s3-media3.fl.yelpcdn.com/bphoto/HcHr5a16drCOJSOg_iySJw/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/0evYsYAvCq9X8mL4m58_yg/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/QRVDEQ8zm9I6uroeKO14wA/o.jpg,$,False,1100.0,2300.0,0.0,REGULAR,True
3066,XxLGYdB0s8IkZ9QZtGKBZA,burger-joint-new-york,burger joint,https://s3-media1.fl.yelpcdn.com/bphoto/APn8DIEOY74sW-2-fOJMtQ/o.jpg,True,False,https://www.yelp.com/biz/burger-joint-new-york?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,12127087414.0,(212) 708-7414,2214.0,tradamerican,American (Traditional),3.5,119 W 56th St,New York,10019.0,US,NY,7th Ave & Avenue Of The Americas,40.7642604687359,-73.978533363932,https://s3-media1.fl.yelpcdn.com/bphoto/APn8DIEOY74sW-2-fOJMtQ/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/kfhkvn95bOcTiLwcUhDV-Q/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/aQBreyiEVqA4xUSx-jD-Ng/o.jpg,$$,False,1100.0,2330.0,0.0,REGULAR,True
3073,q1uIqB8PvyCCX8TajaRYBg,the-little-owl-new-york-2,The Little Owl,https://s3-media4.fl.yelpcdn.com/bphoto/qmsHL98uBCs_snlMcGoVFw/o.jpg,True,False,https://www.yelp.com/biz/the-little-owl-new-york-2?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,12127414695.0,(212) 741-4695,1215.0,desserts,Desserts,4.0,90 Bedford St,New York,10014.0,US,NY,Grove St & Barrow St,40.732380829140205,-74.0053009986877,https://s3-media4.fl.yelpcdn.com/bphoto/qmsHL98uBCs_snlMcGoVFw/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/r0BpDtMolsUB0xVVv0l67Q/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/4fNHuOwUgs9TfaswOB7tXA/o.jpg,$$$,False,1145.0,1430.0,0.0,REGULAR,False
3087,-StMpbfO2qK0sZ2vAkMtnQ,grand-central-market-new-york,Grand Central Market,https://s3-media3.fl.yelpcdn.com/bphoto/INviGToC7PUKBjqNX9bPsw/o.jpg,True,False,https://www.yelp.com/biz/grand-central-market-new-york?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,,,240.0,gourmet,Specialty Food,4.0,105 E 42nd St,New York,10017.0,US,NY,Park Ave & De Pew Pl,40.7522588627437,-73.9758177933646,https://s3-media3.fl.yelpcdn.com/bphoto/INviGToC7PUKBjqNX9bPsw/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/G2g4nMR3DEgIDBLoJYAuFw/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/kt2_xYAhEURL5nzwTSu4Cw/o.jpg,$$,False,700.0,2100.0,0.0,REGULAR,True
3094,bVkavwJ8OgU4yPiUMoEOPg,jia-nyc-new-york-2,Jia NYC,https://s3-media2.fl.yelpcdn.com/bphoto/3HP1hGOQt70KQHnQuxxCpw/o.jpg,True,False,https://www.yelp.com/biz/jia-nyc-new-york-2?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,16468612541.0,(646) 861-2541,42.0,comfortfood,Comfort Food,4.5,23 Essex St,New York,10002.0,US,NY,Division St & Rutgers St,40.71543,-73.98998,https://s3-media2.fl.yelpcdn.com/bphoto/3HP1hGOQt70KQHnQuxxCpw/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/1vBY2eKXMLhq6zA4NN0Sxw/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/NjnThRQxiQllOlmHaLharA/o.jpg,$$,False,1600.0,2300.0,1.0,REGULAR,False
3100,rZ9OFoSqy8u4WECfh--ylg,marta-new-york-7,Marta,https://s3-media2.fl.yelpcdn.com/bphoto/ne3EhYvXO1kz6alqXiVVPQ/o.jpg,True,False,https://www.yelp.com/biz/marta-new-york-7?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,12126513800.0,(212) 651-3800,734.0,pizza,Pizza,4.0,29 E 29th St,New York,10016.0,US,NY,Madison Ave & S Park Ave,40.7445882,-73.9847936,https://s3-media2.fl.yelpcdn.com/bphoto/ne3EhYvXO1kz6alqXiVVPQ/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/r2Cs-ta3oKYhQ_gRQ6f-bA/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/GOcIIE1qftipaHhFGAlLuw/o.jpg,$$$,False,1200.0,2330.0,0.0,REGULAR,True
3107,oFDKXoHhSBQgDGjADLfQEg,the-brooklyn-brewery-brooklyn,The Brooklyn Brewery,https://s3-media4.fl.yelpcdn.com/bphoto/La3oJp2npuM2vxIKPaUgWQ/o.jpg,True,False,https://www.yelp.com/biz/the-brooklyn-brewery-brooklyn?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,17184867422.0,(718) 486-7422,905.0,breweries,Breweries,4.0,79 N 11th St,Brooklyn,11211.0,US,NY,Berry St & Wythe Ave,40.721636270191,-73.9576329544152,https://s3-media4.fl.yelpcdn.com/bphoto/La3oJp2npuM2vxIKPaUgWQ/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/ujjnXYYMEGC-rRu-uRzacQ/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/VGq5vqb9A3z9Dp_vtXGr7w/o.jpg,$,False,1700.0,2300.0,0.0,REGULAR,False
3114,b8J-hvOyE9D7fc0sFJ8HUA,surfish-bistro-brooklyn-3,Surfish Bistro,https://s3-media2.fl.yelpcdn.com/bphoto/3R7eeqDbR9aXpeHaHFUe4A/o.jpg,True,False,https://www.yelp.com/biz/surfish-bistro-brooklyn-3?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,17187888070.0,(718) 788-8070,272.0,latin,Latin American,4.0,550 3rd Ave,Brooklyn,11215.0,US,NY,14th St & 13th St,40.668700799999996,-73.9936051,https://s3-media2.fl.yelpcdn.com/bphoto/3R7eeqDbR9aXpeHaHFUe4A/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/8xN1ou-AUv89v08aN24_PA/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/TClWsLKWG2MvG_jem6O1Ow/o.jpg,$$,False,1200.0,2300.0,0.0,REGULAR,True
3121,FXgSgiLg6xgOO8zrG51mzg,claro-brooklyn,Claro,https://s3-media3.fl.yelpcdn.com/bphoto/tUUWQYiUeHd1EWtevF9aKw/o.jpg,True,False,https://www.yelp.com/biz/claro-brooklyn?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,13477213126.0,(347) 721-3126,83.0,mexican,Mexican,4.0,284 3rd Ave,Brooklyn,11215.0,US,NY,President St & 4th Ave,40.6773587963142,-73.98619844894459,https://s3-media3.fl.yelpcdn.com/bphoto/tUUWQYiUeHd1EWtevF9aKw/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/tWhDaeUSV7cS9RkrQQBsRw/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/RMCC7kvAPCrKpZLLJPI7Nw/o.jpg,$$,False,1730.0,2230.0,1.0,REGULAR,False
3129,77EedCTJY1biWIYSzAulCQ,j-g-melon-new-york-4,J.G. Melon,https://s3-media2.fl.yelpcdn.com/bphoto/TXfqMXlF2VfghYzVvO2Lxg/o.jpg,True,False,https://www.yelp.com/biz/j-g-melon-new-york-4?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,12127440585.0,(212) 744-0585,1130.0,tradamerican,American (Traditional),3.5,1291 3rd Ave,New York,10021.0,US,NY,75th St & 74th St,40.77105,-73.95931,https://s3-media2.fl.yelpcdn.com/bphoto/TXfqMXlF2VfghYzVvO2Lxg/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/zGIRCQspQ7Fdrx3-mlRLpA/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/b8zgBwV9_tJ6GQr0898mpg/o.jpg,$$,True,1130.0,400.0,0.0,REGULAR,True
3136,vmUNPvduTeWu24d--TbHAg,ops-brooklyn,Ops,https://s3-media2.fl.yelpcdn.com/bphoto/Wx8xD3oNNSZDstR4qiLiDw/o.jpg,True,False,https://www.yelp.com/biz/ops-brooklyn?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,17183864009.0,(718) 386-4009,84.0,pizza,Pizza,4.5,346 Himrod St,Brooklyn,11237.0,US,NY,Wyckoff Ave & Irving Ave,40.70276,-73.9171,https://s3-media2.fl.yelpcdn.com/bphoto/Wx8xD3oNNSZDstR4qiLiDw/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/ET8DT5FUnLUTkPPIYJEr5Q/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/tryGiZ037nHlJMTAoIPEaw/o.jpg,$$,False,1700.0,0.0,1.0,REGULAR,False
